transaction_id,user_id,transaction_date,amount,transaction_type
57381,2387,2022-08-01,3429.32,deposit
57382,8693,2022-09-26,2169.36,deposit
57383,7598,2022-09-29,2946.15,deposit
57384,6261,2022-09-21,1012.62,withdrawal
57385,3013,2022-08-21,319.0,withdrawal
57386,7336,2022-04-11,1947.78,withdrawal
57387,2048,2022-11-12,1400.34,withdrawal
57388,7951,2022-01-05,3384.33,purchase
57389,5368,2022-03-06,2948.07,withdrawal
57390,2877,2022-08-10,4425.41,deposit
57391,3906,2022-10-06,2566.15,purchase
57392,1969,2022-01-09,714.57,purchase
57393,6675,2022-09-05,3205.38,purchase
57394,4564,2022-11-10,3271.95,purchase
57395,3744,2022-12-22,4731.61,deposit
57396,735,2022-02-23,4083.21,withdrawal
57397,1560,2022-08-31,3985.78,withdrawal
57398,326,2022-09-08,2933.98,purchase
57399,1023,2022-10-03,1350.79,purchase
57400,6634,2022-06-28,4155.36,deposit
57401,8901,2022-12-04,2564.78,deposit
57402,2166,2022-12-01,4826.37,purchase
57403,4758,2022-09-03,3260.31,deposit
57404,6609,2022-04-24,3602.87,purchase
57405,6793,2022-09-22,324.92,purchase
57406,8304,2022-05-29,2690.57,purchase
57407,846,2022-12-11,3551.03,deposit
57408,8226,2022-05-04,357.88,deposit
57409,3094,2022-02-13,3766.14,withdrawal
57410,8763,2022-05-28,2511.34,withdrawal
57411,2632,2022-11-07,3652.93,deposit
57412,9703,2022-07-21,4862.73,purchase
57413,6925,2022-04-05,2223.89,purchase
57414,4661,2023-01-01,3516.8,purchase
57415,7526,2022-05-09,2452.99,deposit
57416,6300,2022-07-11,4040.28,withdrawal
57417,1958,2022-11-25,3553.91,deposit
57418,3969,2022-07-18,4029.1,withdrawal
57419,6459,2022-10-16,611.0,deposit
57420,8535,2022-06-04,2859.18,deposit
57421,2501,2022-08-22,610.44,withdrawal
57422,5392,2022-12-21,1230.14,deposit
57423,8065,2022-09-21,3845.83,withdrawal
57424,1287,2022-03-08,2034.92,withdrawal
57425,1419,2022-01-18,4253.81,deposit
57426,9026,2022-07-06,3176.87,purchase
57427,7921,2022-11-07,4445.12,withdrawal
57428,8434,2022-08-03,2563.28,withdrawal
57429,2904,2022-06-06,4164.19,purchase
57430,2164,2022-01-30,3914.93,purchase
57431,4285,2022-03-28,920.97,purchase
57432,9144,2022-01-10,4352.2,deposit
57433,8026,2022-10-17,3602.97,purchase
57434,3022,2022-12-11,448.97,purchase
57435,7561,2022-05-05,874.12,withdrawal
57436,7697,2022-07-25,4188.28,purchase
57437,3637,2022-02-08,3311.71,withdrawal
57438,7346,2022-10-15,3812.9,purchase
57439,2920,2022-10-24,3839.79,withdrawal
57440,8563,2023-01-01,4142.6,deposit
57441,8556,2022-03-17,1335.16,deposit
57442,147,2022-07-20,911.61,purchase
57443,9287,2022-12-07,509.15,deposit
57444,2163,2022-07-19,4842.55,withdrawal
57445,7089,2022-02-10,4389.75,deposit
57446,6144,2022-11-28,2268.45,purchase
57447,5111,2022-11-20,3095.1,purchase
57448,3669,2022-09-30,1198.6,deposit
57449,4385,2022-05-11,3520.47,purchase
57450,30,2022-10-08,564.46,deposit
57451,9546,2022-08-07,927.48,withdrawal
57452,4303,2022-07-17,4507.73,withdrawal
57453,4823,2022-01-09,777.69,deposit
57454,6743,2022-09-13,1475.25,withdrawal
57455,687,2022-02-19,4943.46,deposit
57456,8851,2022-03-09,4821.6,deposit
57457,8715,2022-10-03,4789.63,purchase
57458,3053,2022-02-05,2546.71,withdrawal
57459,2902,2022-05-13,2011.9,deposit
57460,3600,2022-01-20,1148.81,deposit
57461,6706,2022-03-01,4136.29,withdrawal
57462,7426,2022-07-16,3578.49,withdrawal
57463,2530,2022-11-19,2559.54,purchase
57464,2972,2022-09-30,1048.21,deposit
57465,1266,2022-10-28,695.58,deposit
57466,9924,2022-05-03,3184.31,purchase
57467,4272,2022-02-24,4443.16,purchase
57468,6668,2022-08-16,2688.55,withdrawal
57469,8875,2022-01-05,1470.23,withdrawal
57470,347,2022-07-06,3285.95,withdrawal
57471,1764,2022-03-13,2540.02,deposit
57472,7661,2022-10-07,230.06,purchase
57473,9809,2022-06-05,3911.59,deposit
57474,8986,2022-08-01,1632.21,deposit
57475,5777,2022-01-16,3902.48,purchase
57476,7218,2022-11-30,4473.84,purchase
57477,8212,2022-04-10,1462.2,withdrawal
57478,4208,2022-05-28,629.3,withdrawal
57479,3078,2022-08-04,4800.45,withdrawal
57480,3623,2022-03-09,1833.44,withdrawal
57481,5014,2022-10-23,2959.43,deposit
57482,2017,2022-03-28,2522.73,purchase
57483,5083,2022-12-27,1062.71,deposit
57484,1628,2022-10-12,61.06,withdrawal
57485,278,2022-07-18,4117.16,deposit
57486,8450,2022-06-21,711.9,withdrawal
57487,5405,2022-09-23,46.68,deposit
57488,8081,2022-11-20,1285.56,withdrawal
57489,2860,2022-11-25,79.57,deposit
57490,7473,2022-07-12,731.75,purchase
57491,9159,2022-03-25,2038.28,withdrawal
57492,9952,2022-06-03,1496.24,withdrawal
57493,4882,2022-02-03,1080.05,purchase
57494,650,2022-02-13,1447.97,purchase
57495,5017,2022-02-23,3726.91,purchase
57496,5163,2022-07-19,2988.59,purchase
57497,5614,2022-06-26,2412.64,purchase
57498,5947,2022-10-27,1782.33,purchase
57499,672,2022-05-07,3600.97,withdrawal
57500,7834,2022-04-23,4592.67,deposit
57501,9993,2022-05-08,887.01,purchase
57502,7864,2022-11-05,648.05,withdrawal
57503,3006,2022-01-31,3773.33,withdrawal
57504,1795,2022-12-03,1002.1,purchase
57505,8352,2022-08-02,112.36,purchase
57506,8332,2022-03-20,3857.71,withdrawal
57507,2751,2022-08-19,3703.67,withdrawal
57508,9282,2022-07-19,2410.54,deposit
57509,5314,2022-09-05,147.86,withdrawal
57510,4839,2022-06-20,4020.91,withdrawal
57511,9522,2022-03-17,4607.47,withdrawal
57512,3857,2022-05-31,3135.15,withdrawal
57513,6008,2022-05-09,954.16,purchase
57514,4888,2022-06-01,957.88,purchase
57515,2689,2022-07-16,2817.39,purchase
57516,3300,2022-03-05,3061.29,purchase
57517,5566,2022-05-14,2065.85,deposit
57518,6170,2022-08-11,1926.5,purchase
57519,9343,2022-11-21,4677.59,deposit
57520,7299,2022-08-06,255.12,withdrawal
57521,4402,2022-08-23,1606.74,withdrawal
57522,885,2022-12-30,3019.72,withdrawal
57523,4638,2022-02-10,4447.99,purchase
57524,1114,2022-03-10,3150.19,withdrawal
57525,8241,2022-07-22,1680.51,withdrawal
57526,2088,2022-10-03,56.61,withdrawal
57527,581,2022-05-22,4088.8,purchase
57528,8989,2022-01-29,2741.79,withdrawal
57529,2417,2022-08-28,437.75,deposit
57530,2124,2022-11-21,1382.98,withdrawal
57531,9500,2022-08-12,4287.94,withdrawal
57532,7785,2022-06-23,1728.67,withdrawal
57533,7645,2022-10-27,867.65,deposit
57534,8411,2022-05-21,1572.73,purchase
57535,5807,2022-09-29,1091.8,deposit
57536,8629,2022-02-14,372.37,deposit
57537,8185,2022-05-18,4243.19,deposit
57538,5575,2022-01-04,1391.0,withdrawal
57539,8618,2022-12-27,4521.45,deposit
57540,4049,2022-09-20,1299.52,purchase
57541,3298,2022-03-16,2948.29,withdrawal
57542,693,2022-02-07,1621.02,purchase
57543,24,2022-02-16,4167.6,withdrawal
57544,6155,2022-02-20,3320.98,withdrawal
57545,4690,2022-06-16,3198.78,withdrawal
57546,5765,2022-08-11,2545.58,deposit
57547,8082,2022-11-02,3520.07,deposit
57548,1872,2022-04-10,54.85,withdrawal
57549,2166,2022-06-30,2611.96,withdrawal
57550,5458,2022-12-18,2545.46,withdrawal
57551,5876,2022-03-06,1400.92,deposit
57552,4192,2022-05-07,1415.28,deposit
57553,2465,2022-11-02,1123.11,deposit
57554,5613,2022-02-28,1809.94,deposit
57555,6989,2022-08-29,1836.36,purchase
57556,122,2022-10-06,2896.41,withdrawal
57557,6295,2022-11-19,4417.28,withdrawal
57558,8238,2022-12-07,4971.3,purchase
57559,18,2022-10-30,1323.38,purchase
57560,3942,2022-04-15,3808.17,deposit
57561,5074,2022-01-15,2101.39,purchase
57562,148,2022-01-08,379.96,deposit
57563,6601,2022-03-28,3220.89,withdrawal
57564,3321,2022-10-31,1773.99,deposit
57565,6431,2022-06-30,3874.79,purchase
57566,5326,2022-11-30,1322.64,purchase
57567,800,2022-07-12,4904.06,deposit
57568,3239,2022-09-26,4519.73,deposit
57569,769,2022-02-26,4432.48,withdrawal
57570,9562,2022-04-15,2645.74,withdrawal
57571,4632,2022-07-11,3734.68,purchase
57572,8717,2022-12-15,624.19,withdrawal
57573,4488,2022-11-19,220.16,purchase
57574,2787,2022-04-27,3112.83,withdrawal
57575,7866,2022-01-06,1875.65,deposit
57576,6627,2022-02-21,1180.03,withdrawal
57577,3679,2022-01-25,1079.81,deposit
57578,8813,2022-10-13,3079.37,deposit
57579,410,2022-01-23,4931.69,deposit
57580,7035,2022-04-13,4252.99,deposit
57581,7006,2022-12-06,4078.88,deposit
57582,7877,2022-06-07,1629.64,purchase
57583,2621,2022-03-17,4556.57,purchase
57584,1027,2022-05-13,2965.61,withdrawal
57585,8279,2022-06-18,4767.6,purchase
57586,661,2022-06-05,2969.31,withdrawal
57587,6223,2022-06-26,1714.6,deposit
57588,952,2022-05-13,4332.37,withdrawal
57589,1765,2022-06-16,3987.67,deposit
57590,8519,2022-01-16,2790.76,deposit
57591,1226,2022-05-11,3984.06,purchase
57592,8008,2022-06-22,3936.53,withdrawal
57593,1937,2022-06-14,3215.97,deposit
57594,6785,2022-03-08,2247.77,withdrawal
57595,3502,2022-09-17,4421.57,purchase
57596,8967,2022-09-27,887.17,deposit
57597,5991,2022-07-22,3158.59,deposit
57598,2785,2022-01-14,3464.08,purchase
57599,3073,2022-10-31,717.32,withdrawal
57600,7912,2022-11-18,1110.45,deposit
57601,5502,2022-08-28,2042.19,purchase
57602,2553,2022-08-13,3293.47,deposit
57603,7375,2022-01-24,350.39,purchase
57604,3425,2022-11-10,139.93,withdrawal
57605,6644,2022-01-12,1778.72,withdrawal
57606,4089,2022-10-31,255.14,withdrawal
57607,5073,2022-09-25,168.01,purchase
57608,5200,2022-04-26,1988.91,purchase
57609,667,2022-02-23,2756.42,purchase
57610,7284,2022-04-02,1020.29,deposit
57611,8587,2022-05-06,2416.62,withdrawal
57612,653,2022-03-23,2833.23,deposit
57613,5627,2022-05-13,659.01,deposit
57614,2130,2022-12-20,2943.15,deposit
57615,1142,2022-11-21,1315.84,purchase
57616,1234,2022-10-06,64.94,withdrawal
57617,7598,2022-03-14,65.07,withdrawal
57618,1341,2022-01-31,2879.34,deposit
57619,2850,2022-12-27,3241.44,purchase
57620,7909,2022-09-03,226.23,deposit
57621,6800,2022-08-29,216.42,deposit
57622,253,2022-03-14,1332.3,purchase
57623,1930,2022-06-02,2084.55,deposit
57624,3976,2022-04-16,2273.13,deposit
57625,6191,2022-04-03,3383.57,withdrawal
57626,1703,2022-03-21,3059.23,withdrawal
57627,596,2022-06-26,4933.09,purchase
57628,8651,2022-04-05,1420.4,purchase
57629,4202,2022-04-19,4460.9,deposit
57630,1231,2022-09-14,4246.52,withdrawal
57631,9085,2022-03-04,600.84,deposit
57632,256,2022-08-16,4541.06,withdrawal
57633,7013,2022-12-21,3294.51,withdrawal
57634,4690,2022-03-31,206.5,deposit
57635,3136,2022-12-26,68.44,purchase
57636,3592,2022-09-11,4806.74,purchase
57637,8471,2022-10-18,1481.49,deposit
57638,7770,2022-08-17,2062.03,purchase
57639,238,2022-09-29,1874.55,deposit
57640,718,2022-11-03,1167.04,deposit
57641,2300,2022-05-21,847.66,purchase
57642,7780,2022-09-19,288.2,withdrawal
57643,7732,2023-01-01,49.59,deposit
57644,1460,2022-12-15,3347.95,withdrawal
57645,6555,2022-10-06,4689.22,purchase
57646,8085,2022-08-18,3220.31,withdrawal
57647,7994,2022-01-16,4582.92,purchase
57648,2248,2022-01-21,1899.49,deposit
57649,3917,2022-02-07,1145.62,withdrawal
57650,9227,2022-12-19,4581.28,purchase
57651,3427,2022-06-01,293.61,withdrawal
57652,2023,2022-03-22,4079.08,deposit
57653,671,2022-07-03,3804.76,purchase
57654,778,2022-12-07,3878.67,purchase
57655,5149,2022-07-13,4863.24,withdrawal
57656,7192,2022-08-16,3462.76,purchase
57657,9586,2022-09-30,4960.84,withdrawal
57658,8568,2022-04-01,4442.91,purchase
57659,1590,2022-06-29,1382.4,purchase
57660,8377,2022-12-27,2290.87,purchase
57661,6408,2022-06-07,4599.91,withdrawal
57662,7572,2022-08-22,201.34,deposit
57663,6028,2022-08-07,476.42,purchase
57664,313,2022-12-07,2169.46,purchase
57665,6003,2022-06-28,1885.95,deposit
57666,3745,2022-08-29,4805.76,deposit
57667,4702,2022-05-02,4009.14,withdrawal
57668,5237,2022-08-07,1172.74,purchase
57669,7899,2022-04-01,1994.94,purchase
57670,3629,2022-02-27,453.45,withdrawal
57671,8632,2022-02-27,3067.14,withdrawal
57672,6280,2022-02-20,78.28,deposit
57673,3421,2022-05-15,1273.95,purchase
57674,2175,2022-03-03,246.52,deposit
57675,7067,2022-03-04,4534.62,withdrawal
57676,2499,2022-11-27,4978.26,withdrawal
57677,8569,2022-09-19,385.04,deposit
57678,8449,2022-04-07,4716.07,purchase
57679,5787,2022-06-20,540.79,withdrawal
57680,8122,2022-03-29,1593.83,deposit
57681,4858,2022-11-24,3219.06,withdrawal
57682,6504,2022-12-30,4745.75,withdrawal
57683,3641,2022-01-20,951.24,deposit
57684,8250,2022-05-19,1723.89,withdrawal
57685,1005,2022-03-16,4631.6,deposit
57686,664,2022-01-08,4773.59,purchase
57687,478,2022-03-11,4686.14,purchase
57688,2469,2022-04-06,334.45,purchase
57689,1740,2022-05-08,2397.66,deposit
57690,8489,2022-01-10,1573.11,withdrawal
57691,148,2022-03-15,3899.35,purchase
57692,3480,2022-04-23,4503.74,withdrawal
57693,7255,2022-07-16,4072.07,withdrawal
57694,4624,2022-02-12,3018.77,deposit
57695,8769,2022-06-19,1554.7,deposit
57696,8097,2022-11-11,2220.69,deposit
57697,2699,2022-07-29,3897.06,purchase
57698,2827,2022-09-02,4672.67,deposit
57699,5570,2022-08-29,4426.13,withdrawal
57700,1522,2022-09-07,3804.15,withdrawal
57701,2816,2022-06-05,948.3,purchase
57702,6592,2022-06-14,2761.96,deposit
57703,2019,2022-06-11,1765.7,purchase
57704,7245,2022-11-20,3269.08,purchase
57705,9199,2022-10-09,4384.45,deposit
57706,3520,2022-05-02,809.67,deposit
57707,3628,2022-04-28,155.3,purchase
57708,441,2022-06-16,3129.28,withdrawal
57709,5712,2022-02-10,4172.77,purchase
57710,1854,2022-05-15,3607.38,deposit
57711,625,2022-01-25,2928.72,purchase
57712,8832,2022-08-04,1136.42,withdrawal
57713,3096,2022-07-07,4799.11,withdrawal
57714,3556,2022-01-30,3088.79,purchase
57715,3861,2022-08-17,2113.27,purchase
57716,4009,2022-09-01,4727.26,withdrawal
57717,345,2022-02-11,2673.66,deposit
57718,2977,2022-01-23,2506.56,purchase
57719,5572,2022-04-20,2666.76,purchase
57720,9625,2022-09-04,769.06,withdrawal
57721,3528,2022-11-08,4191.73,purchase
57722,2238,2022-05-07,812.15,deposit
57723,7143,2022-10-19,1047.76,deposit
57724,1724,2022-09-02,928.47,deposit
57725,4765,2022-01-08,246.14,deposit
57726,1848,2022-06-18,4155.06,purchase
57727,5631,2022-04-07,2191.09,purchase
57728,5698,2022-12-28,4278.36,withdrawal
57729,1058,2022-11-05,4309.9,deposit
57730,2229,2022-02-16,752.24,deposit
57731,5276,2022-02-18,1113.81,purchase
57732,1897,2022-12-31,774.86,purchase
57733,4019,2022-09-04,1487.43,purchase
57734,2955,2022-03-21,2157.22,withdrawal
57735,9961,2022-05-09,1627.79,withdrawal
57736,5578,2022-07-26,568.18,purchase
57737,768,2022-07-14,1206.36,withdrawal
57738,7801,2022-11-02,3903.81,deposit
57739,7364,2022-11-13,1171.54,deposit
57740,9216,2022-06-03,835.31,withdrawal
57741,8625,2022-12-23,4611.11,purchase
57742,2054,2022-07-02,1211.08,withdrawal
57743,6217,2022-01-17,3809.32,purchase
57744,8592,2022-11-05,963.28,deposit
57745,3517,2022-07-21,266.42,purchase
57746,3459,2022-02-23,2790.26,withdrawal
57747,5380,2022-04-04,3124.68,withdrawal
57748,2617,2022-12-16,2010.25,withdrawal
57749,5037,2022-08-18,1111.38,deposit
57750,8944,2022-09-22,3902.44,withdrawal
57751,6055,2022-05-30,1059.02,purchase
57752,7108,2023-01-01,976.35,withdrawal
57753,3219,2022-12-09,4016.03,deposit
57754,4126,2022-11-25,3748.6,withdrawal
57755,4023,2022-08-12,1728.01,withdrawal
57756,4507,2022-04-02,3946.69,purchase
57757,6323,2022-09-24,2370.6,deposit
57758,9002,2022-12-04,972.98,deposit
57759,7754,2022-12-27,3944.73,deposit
57760,2658,2022-08-16,4208.19,deposit
57761,1418,2022-11-04,3473.45,withdrawal
57762,2512,2022-08-29,3106.76,deposit
57763,7433,2022-01-10,3165.46,purchase
57764,6655,2022-09-30,1586.97,deposit
57765,1223,2022-08-21,3367.75,withdrawal
57766,9985,2022-08-10,3556.04,withdrawal
57767,5920,2022-01-19,3888.32,withdrawal
57768,3878,2022-07-02,341.31,purchase
57769,2549,2022-07-08,140.1,withdrawal
57770,9210,2022-06-21,131.91,deposit
57771,46,2022-02-23,313.52,purchase
57772,4443,2022-10-06,1774.46,purchase
57773,402,2022-10-03,4222.22,purchase
57774,3384,2022-02-10,1918.52,withdrawal
57775,4047,2022-07-09,807.2,deposit
57776,5216,2022-04-03,4470.5,withdrawal
57777,5233,2022-04-12,700.94,deposit
57778,5446,2022-07-13,3946.7,deposit
57779,275,2022-06-15,2959.14,deposit
57780,4664,2022-05-11,2087.71,deposit
57781,998,2022-01-10,1721.19,withdrawal
57782,6293,2022-05-08,1725.75,purchase
57783,6149,2022-03-20,3726.66,deposit
57784,3502,2022-10-29,4089.97,deposit
57785,1364,2022-07-04,3079.94,deposit
57786,9229,2022-01-20,2141.96,purchase
57787,2854,2022-06-16,1666.43,deposit
57788,2131,2022-10-31,4469.23,purchase
57789,1815,2022-01-11,677.28,purchase
57790,3204,2022-10-03,4810.67,withdrawal
57791,7310,2022-05-03,4497.63,purchase
57792,5018,2022-01-14,3762.7,deposit
57793,2901,2022-07-27,3800.3,deposit
57794,5954,2022-12-09,494.54,withdrawal
57795,458,2022-01-29,1671.63,deposit
57796,1530,2022-07-25,2050.45,deposit
57797,2733,2022-09-24,386.81,purchase
57798,9290,2022-09-04,4019.45,withdrawal
57799,1425,2022-01-05,2808.2,purchase
57800,6909,2022-11-22,4694.64,purchase
57801,8863,2022-01-03,3795.15,purchase
57802,6411,2022-11-26,1119.35,purchase
57803,8340,2022-07-19,3122.29,purchase
57804,736,2022-09-24,1431.3,deposit
57805,8180,2022-11-07,3242.4,purchase
57806,2056,2022-10-28,3606.39,deposit
57807,1286,2022-07-14,3353.33,purchase
57808,4942,2022-12-17,310.94,deposit
57809,2001,2022-03-15,3897.37,withdrawal
57810,4838,2022-10-27,1640.21,deposit
57811,2377,2022-08-27,4837.96,withdrawal
57812,1286,2022-02-16,587.63,purchase
57813,7488,2022-08-31,120.42,deposit
57814,7409,2022-07-07,3842.99,purchase
57815,9739,2022-06-30,3810.1,withdrawal
57816,6710,2022-12-07,2028.67,purchase
57817,9,2022-11-14,2969.46,purchase
57818,2886,2022-02-03,2413.25,purchase
57819,9763,2022-08-16,4382.8,withdrawal
57820,7703,2022-11-26,2530.25,withdrawal
57821,2088,2022-07-17,780.2,purchase
57822,5600,2022-06-12,1776.7,withdrawal
57823,1283,2022-01-10,1471.96,withdrawal
57824,8885,2022-10-07,946.38,purchase
57825,8078,2022-12-25,3867.69,purchase
57826,3828,2022-01-03,1007.51,withdrawal
57827,9014,2022-05-08,2303.29,withdrawal
57828,8600,2022-11-10,3203.6,deposit
57829,2281,2022-12-29,1379.16,withdrawal
57830,8238,2022-04-04,2676.58,withdrawal
57831,9203,2022-07-09,4759.84,purchase
57832,480,2022-08-25,1769.91,deposit
57833,2750,2022-10-14,2092.29,withdrawal
57834,5826,2022-01-06,3709.23,deposit
57835,9837,2022-09-14,1214.47,withdrawal
57836,5971,2022-08-23,3790.97,deposit
57837,5044,2022-07-09,588.71,withdrawal
57838,1695,2022-06-24,421.55,purchase
57839,6532,2022-07-09,3360.63,withdrawal
57840,6401,2022-01-25,1563.07,withdrawal
57841,1010,2022-09-29,965.25,purchase
57842,657,2022-03-22,2550.14,purchase
57843,4699,2022-08-25,159.92,deposit
57844,6655,2022-08-27,3610.03,withdrawal
57845,3194,2022-11-17,653.1,purchase
57846,514,2022-02-16,2646.03,deposit
57847,3634,2022-06-22,645.82,deposit
57848,4994,2022-04-10,1136.79,purchase
57849,1697,2022-09-29,1225.71,withdrawal
57850,6390,2022-02-05,1466.31,purchase
57851,1769,2022-11-06,1703.28,deposit
57852,9614,2022-10-30,3230.03,purchase
57853,3256,2022-04-14,1110.08,purchase
57854,3888,2022-05-24,1566.89,withdrawal
57855,1966,2022-02-08,1166.65,purchase
57856,2774,2022-03-09,651.72,deposit
57857,2557,2022-09-15,2972.72,deposit
57858,9237,2022-03-26,3352.14,purchase
57859,5472,2022-05-08,4866.19,withdrawal
57860,8237,2022-07-27,2874.41,deposit
57861,3884,2022-01-11,4333.15,purchase
57862,6154,2022-07-26,4632.98,withdrawal
57863,5895,2022-10-07,10.93,purchase
57864,4382,2022-02-08,1805.65,deposit
57865,5203,2022-09-06,1087.91,purchase
57866,9483,2022-06-28,2178.07,withdrawal
57867,4748,2022-01-19,2078.6,purchase
57868,7400,2022-02-05,2240.02,deposit
57869,5506,2022-08-16,2154.43,purchase
57870,8389,2022-09-01,3259.68,deposit
57871,4936,2022-05-26,722.67,withdrawal
57872,2366,2022-05-19,245.71,deposit
57873,6191,2022-01-26,1547.2,purchase
57874,2813,2022-03-03,3099.17,withdrawal
57875,2362,2022-08-30,1979.21,withdrawal
57876,4593,2022-01-13,3569.1,withdrawal
57877,9648,2022-08-14,3267.37,purchase
57878,912,2022-11-28,4988.57,deposit
57879,7885,2022-01-11,690.45,withdrawal
57880,1480,2022-06-18,511.04,deposit
57881,1064,2022-06-21,4270.77,deposit
57882,8375,2022-02-06,3543.2,deposit
57883,6280,2022-01-31,4373.25,deposit
57884,1796,2022-03-31,2606.61,purchase
57885,786,2022-04-08,1065.25,purchase
57886,3515,2022-06-28,679.2,purchase
57887,4776,2022-12-10,1274.74,deposit
57888,4703,2022-07-26,1514.24,deposit
57889,8315,2022-08-30,943.84,withdrawal
57890,2712,2022-10-07,3309.18,deposit
57891,7263,2022-06-04,1687.98,deposit
57892,651,2022-09-28,2040.57,withdrawal
57893,6732,2022-08-18,4527.57,withdrawal
57894,2550,2022-07-04,1177.64,withdrawal
57895,4720,2022-06-07,2824.69,purchase
57896,5083,2022-12-01,4005.94,purchase
57897,4043,2022-04-03,4967.43,withdrawal
57898,9125,2022-02-02,3737.01,purchase
57899,3281,2022-02-02,4246.75,withdrawal
57900,4342,2022-06-15,2946.66,deposit
57901,2316,2022-03-14,2985.98,purchase
57902,6156,2022-10-10,143.48,deposit
57903,3646,2022-12-31,253.14,withdrawal
57904,1077,2022-09-21,736.98,withdrawal
57905,6079,2022-01-12,1310.46,purchase
57906,4529,2022-12-05,2089.91,withdrawal
57907,918,2022-07-06,1759.0,purchase
57908,7698,2022-02-23,878.96,withdrawal
57909,6731,2022-05-30,2619.54,withdrawal
57910,9192,2022-12-20,1388.46,withdrawal
57911,3302,2022-02-07,1875.91,withdrawal
57912,7313,2022-05-17,2118.99,withdrawal
57913,1388,2022-07-31,665.96,deposit
57914,8301,2022-02-17,1522.68,purchase
57915,5195,2022-11-26,3054.04,purchase
57916,1929,2022-02-08,1243.39,deposit
57917,6058,2022-09-09,235.02,purchase
57918,2712,2022-09-03,1786.61,withdrawal
57919,9015,2022-09-07,2096.42,withdrawal
57920,8265,2022-01-10,2502.79,deposit
57921,8536,2022-05-17,1706.75,deposit
57922,8749,2022-10-18,1048.62,withdrawal
57923,4538,2022-04-30,4532.72,deposit
57924,630,2022-03-29,3595.23,deposit
57925,3494,2022-07-02,936.45,withdrawal
57926,3960,2022-06-29,1138.02,withdrawal
57927,1627,2022-12-14,1059.88,purchase
57928,8914,2022-02-21,842.78,deposit
57929,1668,2022-04-26,3006.87,purchase
57930,7598,2022-06-17,2078.16,purchase
57931,8684,2022-12-03,1472.75,deposit
57932,3206,2022-06-15,454.92,deposit
57933,6336,2022-09-29,2271.92,withdrawal
57934,975,2022-03-09,4933.38,purchase
57935,3222,2022-11-24,2695.28,deposit
57936,1325,2022-10-18,3379.12,deposit
57937,9471,2022-01-20,481.56,withdrawal
57938,9847,2022-06-30,1242.25,deposit
57939,8198,2022-10-12,1147.4,purchase
57940,3818,2022-09-07,1017.98,deposit
57941,2812,2022-10-05,2733.86,deposit
57942,6346,2022-01-27,574.99,purchase
57943,4194,2022-05-07,90.91,withdrawal
57944,8903,2022-06-09,146.85,deposit
57945,8249,2022-10-01,1648.41,purchase
57946,405,2022-11-06,2564.11,deposit
57947,4727,2022-01-29,2054.69,purchase
57948,9602,2022-04-05,2822.08,withdrawal
57949,3980,2022-02-17,752.94,withdrawal
57950,6857,2022-10-05,4478.08,withdrawal
57951,6815,2022-05-21,3546.57,withdrawal
57952,6996,2022-04-24,3557.3,withdrawal
57953,8698,2022-10-11,3242.86,withdrawal
57954,7625,2022-05-10,4200.49,purchase
57955,6132,2022-12-05,34.89,deposit
57956,3950,2022-08-24,4004.05,deposit
57957,200,2022-04-19,666.24,deposit
57958,7206,2022-09-02,3788.19,withdrawal
57959,3797,2022-06-16,4353.03,withdrawal
57960,7395,2022-10-07,4100.52,deposit
57961,9916,2022-12-22,4522.99,deposit
57962,9986,2022-03-18,1025.19,deposit
57963,3082,2022-05-03,2622.7,purchase
57964,2592,2022-12-04,3053.92,withdrawal
57965,5484,2022-11-22,631.64,withdrawal
57966,2990,2022-07-13,728.23,purchase
57967,6038,2022-08-28,3077.62,purchase
57968,4063,2022-03-10,3844.64,deposit
57969,1325,2022-10-17,1535.33,purchase
57970,6051,2022-10-02,1535.14,withdrawal
57971,5427,2022-05-21,3585.47,purchase
57972,9959,2022-05-05,3350.49,deposit
57973,5148,2022-07-14,3868.33,withdrawal
57974,1557,2022-05-10,2570.0,purchase
57975,6503,2022-04-07,1227.24,withdrawal
57976,9596,2022-04-30,4252.36,purchase
57977,9786,2022-08-29,1026.19,deposit
57978,2376,2022-09-25,1621.63,deposit
57979,4688,2022-03-09,1119.97,withdrawal
57980,9627,2022-06-28,3520.03,purchase
57981,3064,2022-04-28,1497.82,purchase
57982,4173,2022-11-22,2887.9,purchase
57983,8342,2022-05-16,3240.31,purchase
57984,7778,2022-07-09,4348.87,withdrawal
57985,8191,2022-07-22,1166.93,withdrawal
57986,7937,2022-10-16,1965.41,withdrawal
57987,6565,2022-07-23,4734.47,purchase
57988,5360,2022-07-11,1486.34,withdrawal
57989,2595,2022-04-29,1854.76,withdrawal
57990,3870,2022-11-15,4067.57,purchase
57991,277,2022-12-28,3134.78,purchase
57992,940,2022-11-12,4060.22,deposit
57993,2094,2022-07-22,2497.62,purchase
57994,9090,2022-12-20,4958.42,purchase
57995,5759,2022-06-19,1126.58,purchase
57996,9804,2022-02-22,537.12,purchase
57997,3292,2022-02-08,4261.3,purchase
57998,5857,2022-02-04,33.76,purchase
57999,9038,2022-09-25,3279.16,purchase
58000,448,2022-08-05,1098.04,withdrawal
58001,9858,2022-04-18,1716.07,deposit
58002,8332,2022-02-20,953.95,deposit
58003,1038,2022-10-10,3601.11,deposit
58004,8481,2022-11-15,835.76,purchase
